math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,timeread,joyread,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid
551.4693,556.85052,517.46979,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-1.0555,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-1.0715,.2646,.1206,-.0154,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82604796
548.29779,463.46619,487.547,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,30 minutes or less a day,.1499,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,1.1114,1.1793,.7944,1.8669,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82606552
577.20709,489.5957,545.6933,Male,Native,Other language,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-2.7114,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-1.3625,.0477,.1968,-.1255,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82606609
536.92712,502.95511,457.81229,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-1.4526,ISCED 5B,ISCED 5B,ISCED 5B,14,-.6183999999999999,.0477,1.9748,1.8669,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82606764
492.50449,505.53809,430.32501,Male,Native,Language of the test,Yes,Yes,Yes,No,Yes,Yes,0-10 books,More than 30 minutes to less than 60 minutes a day,-.2388,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.53,-.5492,-.3863,-.3135,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82607374
521.48468,570.3894,565.91638,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,-.4556,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.7847,-.6853,.3175,-.349,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82607911
477.18811,450.42679,512.99591,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,30 minutes or less a day,-.2704,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,1.8498,1.1793,3.2841,2.6563,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82608303
500.54099,413.89191,490.7308,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,I do not read for enjoyment,-.6483,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,.2139,1.1793,.4549,.5236,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82608629
471.5224,423.79651,449.6449,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-.2704,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,-.2522,1.1793,.1521,.5236,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82609510
405.30231,402.82541,420.96909,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-.9655,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.0715,.0477,.8617,.099,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82610460
543.43817,436.00009,491.82361,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-1.3158,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-.4711,1.1793,1.6461,2.6563,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82610700
384.92621,388.86981,428.19421,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-1.2321,"ISCED 3B, C","ISCED 5A, 6","ISCED 5A, 6",16,-.6699000000000001,.0477,.7793,-.0154,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82611143
496.66089,485.1058,486.60831,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,30 minutes or less a day,-1.4882,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,-.53,1.1793,.5554,.5236,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82611484
539.45453,509.91611,513.30029,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,30 minutes or less a day,.0127,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,.4317,1.1793,1.1188,1.8669,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82613342
358.85818,354.2168,408.05069,Female,Native,Language of the test,No,No,Yes,No,Yes,Yes,26-100 books,I do not read for enjoyment,-1.352,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.3625,-1.5094,-.1662,-.5646,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82613592
491.048,519.54132,467.1687,Female,Native,Language of the test,No,Yes,Yes,Yes,Yes,Yes,More than 500 books,I do not read for enjoyment,.2694,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,-.8449,1.9498,1.8669,Great Britain: England,"A village, hamlet or rural area (fewer than 3 000 people)",Private Government-dependent,19.9205,1753,21-25 students,82600151,82615755
526.77881,566.45117,527.55811,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-.2704,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,1.1574,.4826,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82600002
645.3291,632.26398,634.4447,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,30 minutes or less a day,.3568,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.2522,-.5089,.8444,.0154,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82600310
649.1319,665.16449,676.6933,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.1984,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.1114,1.1793,1.5003,1.7421,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82600352
648.99109,691.3147,632.05548,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,More than 30 minutes to less than 60 minutes a day,.7546,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.2817,.0477,1.5205,.6901,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82601046
650.93707,704.21539,663.08313,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.3568,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.2588,.0477,-.0786,1.2943,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82602360
611.50421,608.2691,526.0686,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,-.2704,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,.7725,.0477,-.4771,-.044,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82602578
601.5069,664.94421,686.03333,Female,First-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,30 minutes or less a day,.8628,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.1114,1.1793,.8297,.333,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82603022
559.89337,616.52643,562.54541,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-1.1538,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,.2905,.4826,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82603573
560.82928,531.28149,521.36682,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,30 minutes or less a day,.3568,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,4.0894,3.601,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82603841
631.05481,663.26428,643.888,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,More than 30 minutes to less than 60 minutes a day,2.6131,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.1114,1.1793,-.0145,.1789,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82603912
567.90601,546.89789,567.05719,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.4627,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,.0283,.0477,.5059,.0895,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82606529
647.36578,640.31787,647.68817,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,More than 30 minutes to less than 60 minutes a day,.7178,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,2.8142,1.8669,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82606541
527.54858,552.14758,486.02759,Female,Native,Other language,Yes,Yes,No,Yes,Yes,Yes,More than 500 books,30 minutes or less a day,.638,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,1.1114,.031,.9805,.4826,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82606939
551.67877,539.99872,541.3504,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,I do not read for enjoyment,-1.7421,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.2139,.0477,3.2841,2.6563,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82607521
625.58313,645.26941,597.27258,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,More than 30 minutes to less than 60 minutes a day,2.0787,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.1114,1.1793,2.7351,1.7421,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82607615
657.56183,645.96771,657.927,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,More than 2 hours a day,1.0781,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,1.8498,1.1793,-.0196,.4826,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82609493
586.93951,615.92651,581.11389,Female,First-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,.2694,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.7725,1.1793,.8163,1.7421,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82609500
571.51892,581.96527,601.23102,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,30 minutes or less a day,-.172,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,4.0894,3.601,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82609901
632.08582,620.70868,618.901,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,30 minutes or less a day,.9034,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,1.8498,1.1793,-.226,1.2243,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82610748
582.64148,581.17212,585.03003,Female,Native,Language of the test,Yes,No,Yes,Yes,Yes,Yes,101-200 books,1 to 2 hours a day,1.0123,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.2139,.0477,.4935,3.601,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82610819
606.79529,665.7998,623.51038,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,More than 30 minutes to less than 60 minutes a day,1.7513,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,.363,1.1793,.8018999999999999,.5236,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82612153
576.11823,570.57751,595.211,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,.0995,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,3.2841,2.6563,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82612207
523.78717,612.0415,552.78839,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,30 minutes or less a day,.3171,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.1114,-.1357,1.2332,.1042,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82612929
735.13678,707.67297,737.84821,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,I do not read for enjoyment,-.9609,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.1316,1.1793,.9385,.0595,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82613809
530.07672,539.297,555.70569,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-.6146,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.6183999999999999,.7604,.588,-.1536,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82614338
570.94281,547.07178,581.09583,Female,First-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-1.2172,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,.5793,.4826,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82614572
640.82373,588.38641,615.82257,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,More than 30 minutes to less than 60 minutes a day,1.5998,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.6322,1.1793,3.2841,2.6563,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82614669
580.0979,652.039,617.65161,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,More than 30 minutes to less than 60 minutes a day,1.2316,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,2.5789,3.601,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82615195
607.2226,667.36871,551.66449,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,30 minutes or less a day,-.2704,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.3625,1.1793,.1337,.2111,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82615722
567.31311,524.17462,503.04141,Female,Second-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,I do not read for enjoyment,-.5244,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,1.1793,.8459,.6901,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82615821
596.75128,659.59027,624.48981,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,More than 30 minutes to less than 60 minutes a day,1.1914,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.8498,.0477,1.8365,1.2243,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82615889
517.48328,594.38562,565.27509,Female,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,30 minutes or less a day,.8628,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.1114,1.1793,.9787,.4826,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82616129
565.823,552.23431,493.82169,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,30 minutes or less a day,-1.2014,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.4405,1.1793,.8735000000000001,.4826,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82616271
599.50348,621.89673,610.0094,Female,Second-Generation,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,More than 30 minutes to less than 60 minutes a day,1.3262,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,1.8498,1.1793,1.1574,.4826,Great Britain: England,A large city (with over 1 000 000 people),Private Independent,7.5222,677,16-20 students,82600154,82616472
398.69351,405.69171,421.7803,Female,Native,Language of the test,No,Yes,Yes,Yes,Yes,Yes,11-25 books,30 minutes or less a day,-.772,ISCED 2,ISCED 2,ISCED 2,10,-.3559,-.8449,.9878,1.2243,Great Britain: Wales,A town (15 000 to about 100 000 people),Public,19.5871,1518,31-35 students,82600157,82600623
461.33679,490.45569,453.79691,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,I do not read for enjoyment,-.6483,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-.4425,1.1793,.1673,.6901,Great Britain: Wales,A town (15 000 to about 100 000 people),Public,19.5871,1518,31-35 students,82600157,82601585
555.52301,589.92273,583.5224,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,I do not read for enjoyment,-2.7114,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,.3125,1.1793,1.1276,.5236,Great Britain: Wales,A town (15 000 to about 100 000 people),Public,19.5871,1518,31-35 students,82600157,82602522
448.03531,528.37152,493.11499,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,I do not read for enjoyment,-.5753,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.9827,-.9779,-.1429,-.112,Great Britain: Wales,A town (15 000 to about 100 000 people),Public,19.5871,1518,31-35 students,82600157,82602590
500.4574,581.43591,571.4585,Male,Native,Language of the test,Yes,Yes,Yes,Yes,Yes,No,101-200 books,More than 2 hours a day,1.7513,ISCED 5B,ISCED 5B,ISCED 5B,14,-.4711,-.4903,.1373,.9356,Great Britain: Wales,A town (15 000 to about 100 000 people),Public,19.5871,1518,31-35 students,82600157,82604515
